date,time,city,temperature,humidity,wind_speed,pressure,rainfall,uv_index,air_quality
2025-08-01,19:00,Delhi,27.3,62,12.1,1013.8,0.0,0,147
2025-08-01,20:00,Bangalore,26.8,85,13.4,1013.2,0.0,0,36
2025-08-01,21:00,Chennai,28.6,86,14.6,1013.0,0.0,0,50
2025-08-01,22:00,Hyderabad,31.5,72,12.3,1009.7,0.0,0,45
2025-08-01,23:00,Mumbai,27.7,95,16.2,1016.2,0.0,0,67
2025-08-02,00:00,Delhi,27.0,61,16.8,1015.4,18.4,0,131
2025-08-02,01:00,Bangalore,22.7,88,18.0,1022.1,0.0,0,23
2025-08-02,02:00,Chennai,33.6,85,16.2,1011.8,0.0,0,50
2025-08-02,03:00,Hyderabad,33.5,80,12.3,1013.0,0.0,0,63
2025-08-02,04:00,Mumbai,32.1,89,13.1,1010.8,0.0,0,69
2025-08-02,05:00,Delhi,30.4,64,15.5,1011.4,21.7,0,117
2025-08-02,06:00,Bangalore,29.4,81,16.8,1015.5,20.0,0,59
2025-08-02,07:00,Chennai,38.1,79,11.9,1010.2,2.0,1,40
2025-08-02,08:00,Hyderabad,38.2,64,12.9,1007.4,0.0,2,70
2025-08-02,09:00,Mumbai,36.7,77,12.4,1012.8,0.0,4,80
2025-08-02,10:00,Delhi,35.0,59,15.3,1017.9,0.0,5,140
2025-08-02,11:00,Bangalore,31.3,80,16.0,1011.2,0.0,5,27
2025-08-02,12:00,Chennai,38.3,81,18.8,1008.6,0.0,7,36
2025-08-02,13:00,Hyderabad,38.5,68,10.1,1012.1,11.7,5,58
2025-08-02,14:00,Mumbai,35.4,92,13.5,1012.0,22.1,4,73
2025-08-02,15:00,Delhi,34.0,62,16.7,1005.7,8.2,3,126
2025-08-02,16:00,Bangalore,30.3,79,12.7,1012.9,0.0,3,40
2025-08-02,17:00,Chennai,35.2,77,9.7,1010.1,1.3,1,66
2025-08-02,18:00,Hyderabad,32.6,72,17.1,1007.8,0.0,0,72
2025-08-02,19:00,Mumbai,30.7,91,10.2,1008.5,0.0,0,90
2025-08-02,20:00,Delhi,23.5,63,17.6,1019.7,22.8,0,124
2025-08-02,21:00,Bangalore,22.8,90,14.6,1010.0,2.2,0,50
2025-08-02,22:00,Chennai,28.0,88,16.1,1012.1,24.8,0,53
2025-08-02,23:00,Hyderabad,29.7,82,11.3,1016.4,23.2,0,86
2025-08-03,00:00,Mumbai,26.9,88,19.9,1013.7,0.0,0,61
2025-08-03,01:00,Delhi,24.5,72,17.4,1016.4,0.0,0,118
2025-08-03,02:00,Bangalore,24.1,83,17.3,1015.5,0.0,0,28
2025-08-03,03:00,Chennai,32.3,77,8.1,1010.0,1.6,0,49
2025-08-03,04:00,Hyderabad,33.7,72,14.9,1010.5,0.0,0,49
2025-08-03,05:00,Mumbai,32.0,84,14.2,1016.1,24.5,0,42
2025-08-03,06:00,Delhi,29.9,63,12.4,1007.5,0.0,0,109
2025-08-03,07:00,Bangalore,29.6,81,10.8,1013.7,0.0,1,28
2025-08-03,08:00,Chennai,36.2,81,14.3,1013.9,0.0,1,57
2025-08-03,09:00,Hyderabad,37.2,65,15.5,1008.2,0.0,2,73
2025-08-03,10:00,Mumbai,38.9,85,14.5,1012.7,0.0,4,80
2025-08-03,11:00,Delhi,33.8,71,6.6,1008.4,0.0,5,106
2025-08-03,12:00,Bangalore,34.5,72,14.5,1007.4,0.0,7,37
2025-08-03,13:00,Chennai,39.8,80,14.6,1012.6,0.0,5,48
2025-08-03,14:00,Hyderabad,35.0,71,14.4,1010.3,7.3,3,66
2025-08-03,15:00,Mumbai,33.3,93,13.7,1013.4,19.6,3,56
2025-08-03,16:00,Delhi,30.2,70,18.1,1012.5,10.2,2,132
2025-08-03,17:00,Bangalore,28.2,85,14.7,1008.5,0.0,0,74
2025-08-03,18:00,Chennai,31.8,81,12.8,1009.9,0.0,0,67
2025-08-03,19:00,Hyderabad,32.7,70,16.1,1007.2,0.0,0,76
2025-08-03,20:00,Mumbai,28.9,93,14.8,1010.6,0.0,0,99
2025-08-03,21:00,Delhi,24.6,74,10.4,1012.3,12.3,0,121
2025-08-03,22:00,Bangalore,24.4,87,16.9,1014.7,0.0,0,20
2025-08-03,23:00,Chennai,26.0,87,16.7,1014.1,19.7,0,42
2025-08-04,00:00,Hyderabad,30.2,83,8.8,1012.0,5.7,0,53
2025-08-04,01:00,Mumbai,27.3,91,13.0,1014.2,2.3,0,60
2025-08-04,02:00,Delhi,25.5,70,15.2,1011.9,0.0,0,120
2025-08-04,03:00,Bangalore,26.2,90,11.5,1018.1,23.5,0,48
2025-08-04,04:00,Chennai,31.0,87,15.8,1012.5,10.9,0,54
2025-08-04,05:00,Hyderabad,34.9,74,12.4,1011.4,0.0,0,55
2025-08-04,06:00,Mumbai,35.3,84,14.6,1008.4,3.7,0,70
2025-08-04,07:00,Delhi,33.1,58,17.3,1014.2,0.0,0,130
2025-08-04,08:00,Bangalore,32.0,80,13.7,1017.8,0.0,2,63
2025-08-04,09:00,Chennai,37.6,86,9.2,1011.1,7.1,3,55
2025-08-04,10:00,Hyderabad,38.9,59,16.6,1006.3,0.0,4,51
2025-08-04,11:00,Mumbai,35.4,90,15.8,1010.5,22.7,5,73
2025-08-04,12:00,Delhi,34.4,54,16.4,1011.2,0.0,6,127
2025-08-04,13:00,Bangalore,31.0,81,11.8,1015.5,7.5,5,36
2025-08-04,14:00,Chennai,36.5,82,21.7,1013.1,0.0,4,49
2025-08-04,15:00,Hyderabad,38.2,68,12.5,1011.9,0.0,3,44
2025-08-04,16:00,Mumbai,33.5,87,14.9,1008.3,6.3,1,50
2025-08-04,17:00,Delhi,26.8,69,18.3,1016.5,0.0,1,132
2025-08-04,18:00,Bangalore,29.3,81,14.1,1012.8,19.9,0,67
2025-08-04,19:00,Chennai,31.0,86,11.4,1017.7,20.4,0,64
2025-08-04,20:00,Hyderabad,29.9,75,19.9,1010.4,0.0,0,62
2025-08-04,21:00,Mumbai,32.7,87,11.7,1015.2,0.0,0,78
2025-08-04,22:00,Delhi,23.5,68,15.1,1017.1,0.0,0,118
2025-08-04,23:00,Bangalore,24.8,85,15.6,1016.7,0.0,0,41
2025-08-05,00:00,Chennai,30.1,86,14.9,1016.2,9.4,0,53
2025-08-05,01:00,Hyderabad,31.0,80,13.7,1015.9,0.0,0,45
2025-08-05,02:00,Mumbai,28.5,79,12.7,1017.3,0.0,0,50
2025-08-05,03:00,Delhi,28.3,65,13.2,1012.4,0.0,0,109
2025-08-05,04:00,Bangalore,27.8,75,13.3,1016.1,0.0,0,36
2025-08-05,05:00,Chennai,34.2,83,13.6,1014.3,4.0,0,55
2025-08-05,06:00,Hyderabad,37.6,62,10.5,1010.1,0.0,0,80
2025-08-05,07:00,Mumbai,35.6,79,10.6,1012.0,0.0,1,58
2025-08-05,08:00,Delhi,32.2,58,18.6,1010.5,0.0,2,127
2025-08-05,09:00,Bangalore,33.9,82,13.5,1012.6,12.6,4,58
2025-08-05,10:00,Chennai,37.8,83,9.3,1011.1,0.0,4,65
2025-08-05,11:00,Hyderabad,39.5,66,14.0,1013.2,7.5,5,39
2025-08-05,12:00,Mumbai,39.2,88,19.3,1013.5,8.2,6,74
2025-08-05,13:00,Delhi,32.1,56,12.9,1008.1,3.2,5,120
2025-08-05,14:00,Bangalore,31.1,73,20.7,1009.0,0.0,3,51
2025-08-05,15:00,Chennai,34.0,84,11.2,1015.8,8.2,3,34
2025-08-05,16:00,Hyderabad,36.9,72,10.3,1009.5,0.0,2,57
2025-08-05,17:00,Mumbai,33.7,85,14.0,1016.2,22.1,0,97
2025-08-05,18:00,Delhi,30.4,71,14.8,1016.8,0.0,0,145
2025-08-05,19:00,Bangalore,28.6,74,11.1,1013.2,0.0,0,60
2025-08-05,20:00,Chennai,30.0,94,12.6,1009.5,0.0,0,71
2025-08-05,21:00,Hyderabad,31.4,69,14.4,1006.4,0.0,0,41
2025-08-05,22:00,Mumbai,27.3,83,11.6,1007.4,0.0,0,38
2025-08-05,23:00,Delhi,25.6,71,14.4,1017.1,0.0,0,142
2025-08-06,00:00,Bangalore,24.1,76,17.9,1016.7,0.0,0,39
2025-08-06,01:00,Chennai,28.3,88,14.0,1015.7,0.0,0,56
2025-08-06,02:00,Hyderabad,31.5,66,11.5,1016.0,2.8,0,55
2025-08-06,03:00,Mumbai,28.6,87,10.8,1013.4,0.0,0,64
2025-08-06,04:00,Delhi,27.6,59,13.3,1014.2,0.0,0,136
2025-08-06,05:00,Bangalore,28.7,83,11.6,1014.8,0.0,0,32
2025-08-06,06:00,Chennai,33.4,80,14.8,1011.8,0.0,0,48
2025-08-06,07:00,Hyderabad,37.2,72,8.1,1013.3,18.6,0,52
2025-08-06,08:00,Mumbai,36.3,85,11.4,1006.4,17.4,2,65
2025-08-06,09:00,Delhi,35.2,57,18.1,1011.8,0.0,3,150
2025-08-06,10:00,Bangalore,34.2,76,13.5,1012.1,21.1,5,66
2025-08-06,11:00,Chennai,36.4,82,11.4,1009.5,1.8,5,36
2025-08-06,12:00,Hyderabad,41.9,75,12.8,1009.1,0.0,6,50
2025-08-06,13:00,Mumbai,37.0,77,14.4,1011.7,0.0,5,58
2025-08-06,14:00,Delhi,33.4,55,8.2,1011.4,6.2,4,104
2025-08-06,15:00,Bangalore,32.2,74,12.8,1014.3,0.0,3,25
2025-08-06,16:00,Chennai,32.9,82,10.5,1012.9,9.1,2,39
2025-08-06,17:00,Hyderabad,36.1,68,12.8,1012.6,0.0,1,82
2025-08-06,18:00,Mumbai,33.0,91,13.2,1010.8,0.0,0,100
2025-08-06,19:00,Delhi,27.5,67,11.8,1011.3,0.0,0,150
2025-08-06,20:00,Bangalore,24.1,85,12.4,1009.8,7.2,0,61
2025-08-06,21:00,Chennai,27.8,87,13.7,1010.4,0.0,0,66
2025-08-06,22:00,Hyderabad,27.5,76,19.3,1009.9,0.0,0,60
2025-08-06,23:00,Mumbai,28.0,86,12.3,1010.2,18.2,0,73
2025-08-07,00:00,Delhi,23.1,73,11.6,1016.5,0.0,0,155
2025-08-07,01:00,Bangalore,23.6,82,8.8,1010.6,0.0,0,54
2025-08-07,02:00,Chennai,28.2,82,8.9,1011.4,0.0,0,64
2025-08-07,03:00,Hyderabad,31.1,70,13.1,1013.0,0.0,0,47
2025-08-07,04:00,Mumbai,32.3,80,12.5,1015.4,0.0,0,54
2025-08-07,05:00,Delhi,29.9,64,11.8,1007.4,0.0,0,118
2025-08-07,06:00,Bangalore,28.0,88,20.4,1011.8,0.0,0,37
2025-08-07,07:00,Chennai,34.7,87,11.4,1013.5,23.7,0,43
2025-08-07,08:00,Hyderabad,37.5,60,18.9,1009.5,0.0,2,71
2025-08-07,09:00,Mumbai,38.9,88,17.6,1012.5,9.6,2,75
2025-08-07,10:00,Delhi,34.0,63,10.4,1011.1,0.0,4,140
2025-08-07,11:00,Bangalore,35.1,84,19.6,1007.6,0.0,5,35
2025-08-07,12:00,Chennai,38.7,80,14.2,1006.5,0.0,7,39
2025-08-07,13:00,Hyderabad,38.6,71,18.3,1010.9,19.4,4,54
2025-08-07,14:00,Mumbai,35.0,89,18.3,1011.5,0.0,4,54
2025-08-07,15:00,Delhi,30.9,60,16.0,1007.3,0.0,2,117
2025-08-07,16:00,Bangalore,30.5,80,14.8,1011.0,9.9,2,38
2025-08-07,17:00,Chennai,37.7,76,13.6,1013.8,0.0,0,60
2025-08-07,18:00,Hyderabad,32.9,80,14.1,1008.5,0.0,0,69
2025-08-07,19:00,Mumbai,30.6,92,20.5,1017.2,0.0,0,58
2025-08-07,20:00,Delhi,27.0,70,15.7,1010.3,0.9,0,140
2025-08-07,21:00,Bangalore,23.5,86,15.3,1015.1,3.1,0,31
2025-08-07,22:00,Chennai,30.7,87,13.5,1019.4,0.0,0,54
2025-08-07,23:00,Hyderabad,32.4,70,10.5,1013.4,0.0,0,54
2025-08-08,00:00,Mumbai,29.3,90,11.8,1011.9,10.1,0,78
2025-08-08,01:00,Delhi,22.2,67,13.5,1014.8,0.0,0,129
2025-08-08,02:00,Bangalore,24.9,72,12.6,1013.7,2.8,0,43
2025-08-08,03:00,Chennai,31.9,85,17.1,1015.6,0.0,0,39
2025-08-08,04:00,Hyderabad,30.8,73,14.9,1018.3,0.0,0,68
2025-08-08,05:00,Mumbai,33.0,92,12.5,1016.8,0.0,0,72
2025-08-08,06:00,Delhi,32.0,66,14.7,1008.6,0.0,0,108
2025-08-08,07:00,Bangalore,29.2,81,19.1,1013.3,0.0,1,28
2025-08-08,08:00,Chennai,37.4,82,13.3,1007.0,0.0,1,37
2025-08-08,09:00,Hyderabad,37.8,76,10.5,1014.8,0.0,2,78
2025-08-08,10:00,Mumbai,37.4,73,8.8,1007.3,0.0,4,71
2025-08-08,11:00,Delhi,32.1,65,14.2,1013.1,0.0,5,117
2025-08-08,12:00,Bangalore,32.4,72,10.8,1011.9,0.0,6,29
2025-08-08,13:00,Chennai,38.5,85,11.6,1009.0,8.2,5,53
2025-08-08,14:00,Hyderabad,40.3,73,17.4,1008.9,0.0,4,33
2025-08-08,15:00,Mumbai,35.9,78,14.2,1016.5,0.0,3,49
2025-08-08,16:00,Delhi,29.6,66,7.9,1014.7,0.0,2,135
2025-08-08,17:00,Bangalore,27.9,80,14.3,1008.6,17.0,1,67
2025-08-08,18:00,Chennai,31.8,82,16.4,1008.5,0.0,0,63
2025-08-08,19:00,Hyderabad,33.5,70,12.4,1009.7,0.0,0,87
2025-08-08,20:00,Mumbai,29.5,95,11.2,1011.7,0.0,0,78
2025-08-08,21:00,Delhi,24.0,69,11.4,1009.9,0.0,0,130
2025-08-08,22:00,Bangalore,22.4,72,12.4,1020.5,0.0,0,20
2025-08-08,23:00,Chennai,27.2,86,18.3,1009.7,0.0,0,25
2025-08-09,00:00,Hyderabad,29.8,75,6.8,1012.1,0.0,0,59
2025-08-09,01:00,Mumbai,28.5,90,10.6,1013.5,0.0,0,73
2025-08-09,02:00,Delhi,26.9,69,13.3,1017.0,0.0,0,122
2025-08-09,03:00,Bangalore,25.0,75,17.1,1014.9,0.0,0,39
2025-08-09,04:00,Chennai,32.4,93,19.9,1012.0,10.9,0,47
2025-08-09,05:00,Hyderabad,33.0,66,14.3,1010.1,0.0,0,58
2025-08-09,06:00,Mumbai,33.7,76,10.7,1015.1,0.0,0,49
2025-08-09,07:00,Delhi,31.5,70,15.2,1011.5,0.0,0,128
2025-08-09,08:00,Bangalore,30.2,89,12.2,1015.8,0.0,2,53
2025-08-09,09:00,Chennai,37.9,87,14.9,1008.8,6.8,2,43
2025-08-09,10:00,Hyderabad,39.2,69,16.8,1012.6,0.0,4,51
2025-08-09,11:00,Mumbai,36.2,74,8.9,1016.0,0.0,5,77
2025-08-09,12:00,Delhi,35.0,49,18.2,1011.4,17.1,5,156
2025-08-09,13:00,Bangalore,29.8,81,14.1,1008.4,0.0,6,60
2025-08-09,14:00,Chennai,36.8,84,12.6,1009.8,0.0,4,70
2025-08-09,15:00,Hyderabad,36.2,67,16.1,1010.6,0.0,3,32
2025-08-09,16:00,Mumbai,34.0,77,14.9,1013.8,0.0,2,61
2025-08-09,17:00,Delhi,27.7,66,13.3,1014.5,0.0,1,152
2025-08-09,18:00,Bangalore,23.3,83,14.2,1017.3,22.3,0,62
2025-08-09,19:00,Chennai,31.4,97,10.8,1012.5,16.7,0,66
2025-08-09,20:00,Hyderabad,30.2,81,13.6,1013.2,2.6,0,40
2025-08-09,21:00,Mumbai,28.9,85,13.0,1009.1,3.8,0,64
2025-08-09,22:00,Delhi,22.7,67,13.7,1008.9,0.0,0,118
2025-08-09,23:00,Bangalore,22.4,92,13.1,1018.1,0.0,0,20
2025-08-10,00:00,Chennai,27.6,86,13.5,1008.5,0.0,0,39
2025-08-10,01:00,Hyderabad,30.4,80,12.6,1010.9,0.0,0,60
2025-08-10,02:00,Mumbai,28.1,92,16.9,1013.8,1.1,0,88
2025-08-10,03:00,Delhi,23.9,71,15.7,1014.5,0.0,0,125
2025-08-10,04:00,Bangalore,27.6,85,12.4,1019.1,22.2,0,46
2025-08-10,05:00,Chennai,30.9,87,11.8,1010.4,0.0,0,49
2025-08-10,06:00,Hyderabad,37.3,72,24.1,1017.8,23.8,0,65
2025-08-10,07:00,Mumbai,35.7,86,10.8,1019.2,0.0,0,58
2025-08-10,08:00,Delhi,33.4,69,16.2,1009.3,0.0,2,166
2025-08-10,09:00,Bangalore,30.5,85,19.2,1009.8,0.1,4,50
2025-08-10,10:00,Chennai,39.1,88,15.1,1011.0,0.0,3,66
2025-08-10,11:00,Hyderabad,37.9,68,14.2,1010.1,6.6,5,50
2025-08-10,12:00,Mumbai,36.3,88,10.3,1015.1,0.0,6,71
2025-08-10,13:00,Delhi,34.2,62,14.3,1009.1,0.0,5,119
2025-08-10,14:00,Bangalore,32.9,86,11.5,1012.8,21.9,4,48
2025-08-10,15:00,Chennai,34.7,91,10.9,1009.1,0.0,3,51
2025-08-10,16:00,Hyderabad,34.9,72,14.5,1015.6,0.0,1,46
2025-08-10,17:00,Mumbai,31.4,92,17.9,1015.3,0.0,1,92
2025-08-10,18:00,Delhi,27.9,63,14.8,1009.9,0.0,0,142
2025-08-10,19:00,Bangalore,23.6,89,15.6,1015.1,0.0,0,43
2025-08-10,20:00,Chennai,31.1,89,15.2,1009.0,18.9,0,58
2025-08-10,21:00,Hyderabad,29.1,77,12.3,1019.5,19.7,0,48
2025-08-10,22:00,Mumbai,28.3,96,16.9,1010.0,21.1,0,75
2025-08-10,23:00,Delhi,22.5,77,17.8,1012.5,0.0,0,131
2025-08-11,00:00,Bangalore,24.2,85,18.6,1016.5,0.0,0,53
2025-08-11,01:00,Chennai,30.3,84,12.7,1011.1,24.1,0,44
2025-08-11,02:00,Hyderabad,30.2,70,13.9,1011.1,0.0,0,49
2025-08-11,03:00,Mumbai,30.3,96,13.4,1010.5,22.8,0,64
2025-08-11,04:00,Delhi,31.2,59,15.8,1009.7,0.0,0,124
2025-08-11,05:00,Bangalore,29.8,77,13.1,1012.5,0.0,0,20
2025-08-11,06:00,Chennai,35.1,84,17.0,1012.0,2.5,0,43
2025-08-11,07:00,Hyderabad,37.2,63,16.5,1011.6,24.4,1,45
2025-08-11,08:00,Mumbai,34.4,77,12.6,1009.4,7.9,1,70
2025-08-11,09:00,Delhi,32.2,63,14.9,1012.7,0.0,3,155
2025-08-11,10:00,Bangalore,32.7,80,15.4,1012.9,0.0,4,53
2025-08-11,11:00,Chennai,38.1,85,10.4,1013.4,0.0,5,78
2025-08-11,12:00,Hyderabad,36.8,74,12.0,1011.1,0.0,6,66
2025-08-11,13:00,Mumbai,36.5,85,16.0,1013.3,0.0,5,41
2025-08-11,14:00,Delhi,32.6,59,16.3,1015.3,0.0,4,138
2025-08-11,15:00,Bangalore,30.8,86,10.4,1017.4,0.0,3,25
2025-08-11,16:00,Chennai,33.8,89,9.5,1009.3,0.6,1,62
2025-08-11,17:00,Hyderabad,31.8,85,10.8,1015.7,0.0,0,59
2025-08-11,18:00,Mumbai,31.9,87,13.8,1009.3,0.0,0,78
2025-08-11,19:00,Delhi,28.0,74,11.9,1012.9,9.7,0,138
2025-08-11,20:00,Bangalore,26.3,87,11.5,1014.2,15.6,0,46
2025-08-11,21:00,Chennai,29.5,87,10.7,1016.8,0.0,0,38
2025-08-11,22:00,Hyderabad,30.0,70,13.4,1015.3,0.0,0,74
2025-08-11,23:00,Mumbai,28.2,88,14.9,1012.5,20.3,0,45
2025-08-12,00:00,Delhi,24.0,65,14.7,1014.5,0.0,0,117
2025-08-12,01:00,Bangalore,21.8,88,13.4,1019.4,0.0,0,28
2025-08-12,02:00,Chennai,28.4,82,13.1,1010.0,0.0,0,65
2025-08-12,03:00,Hyderabad,30.3,79,10.1,1014.2,23.2,0,44
2025-08-12,04:00,Mumbai,28.7,91,16.8,1015.2,0.0,0,89
2025-08-12,05:00,Delhi,29.8,59,17.2,1011.4,0.0,0,123
2025-08-12,06:00,Bangalore,29.7,74,7.1,1011.5,0.0,0,43
2025-08-12,07:00,Chennai,36.8,81,12.3,1014.6,0.0,1,32
2025-08-12,08:00,Hyderabad,37.1,71,9.7,1004.8,0.0,2,59
2025-08-12,09:00,Mumbai,37.7,85,16.8,1010.3,13.5,3,60
2025-08-12,10:00,Delhi,37.9,63,12.4,1012.0,8.3,4,132
2025-08-12,11:00,Bangalore,32.8,80,10.7,1015.3,0.0,6,47
2025-08-12,12:00,Chennai,39.0,74,12.4,1007.5,0.0,6,48
2025-08-12,13:00,Hyderabad,41.8,59,11.9,1005.9,0.0,5,52
2025-08-12,14:00,Mumbai,34.4,95,14.0,1013.1,0.0,4,84
2025-08-12,15:00,Delhi,32.2,65,20.3,1013.4,0.0,3,113
2025-08-12,16:00,Bangalore,30.0,77,14.1,1013.0,0.0,1,34
2025-08-12,17:00,Chennai,29.9,87,16.5,1018.0,19.6,1,62
2025-08-12,18:00,Hyderabad,32.7,73,19.9,1015.6,0.0,0,72
2025-08-12,19:00,Mumbai,28.1,97,13.8,1010.4,18.4,0,72
2025-08-12,20:00,Delhi,21.9,71,14.0,1012.9,0.0,0,142
2025-08-12,21:00,Bangalore,24.5,92,13.8,1010.3,21.6,0,30
2025-08-12,22:00,Chennai,30.1,94,17.0,1011.3,10.3,0,33
2025-08-12,23:00,Hyderabad,26.4,83,13.8,1017.4,0.0,0,49
2025-08-13,00:00,Mumbai,28.5,84,21.3,1010.6,16.7,0,87
2025-08-13,01:00,Delhi,22.5,73,11.8,1020.1,16.2,0,121
2025-08-13,02:00,Bangalore,21.8,81,12.8,1012.2,8.2,0,39
2025-08-13,03:00,Chennai,30.0,84,11.4,1017.2,24.1,0,41
2025-08-13,04:00,Hyderabad,33.1,76,14.2,1011.2,22.5,0,44
2025-08-13,05:00,Mumbai,32.9,83,14.1,1000.2,0.0,0,70
2025-08-13,06:00,Delhi,33.0,61,9.8,1009.9,0.0,0,132
2025-08-13,07:00,Bangalore,30.0,75,9.5,1015.9,0.0,1,39
2025-08-13,08:00,Chennai,34.3,81,16.5,1012.1,0.0,1,54
2025-08-13,09:00,Hyderabad,37.6,63,18.0,1015.2,0.0,3,72
2025-08-13,10:00,Mumbai,36.3,88,17.9,1013.0,0.0,4,75
2025-08-13,11:00,Delhi,33.0,67,15.2,1011.1,0.0,5,114
2025-08-13,12:00,Bangalore,29.3,82,16.4,1016.9,0.0,6,40
2025-08-13,13:00,Chennai,36.7,80,12.8,1006.5,20.3,5,52
2025-08-13,14:00,Hyderabad,37.0,77,16.3,1008.4,3.5,4,37
2025-08-13,15:00,Mumbai,35.6,78,11.6,1013.5,0.0,3,66
2025-08-13,16:00,Delhi,30.1,71,13.3,1017.1,0.0,2,113
2025-08-13,17:00,Bangalore,26.6,81,14.3,1015.8,0.0,1,28
2025-08-13,18:00,Chennai,29.1,90,9.8,1018.0,24.2,0,67
2025-08-13,19:00,Hyderabad,31.2,76,10.1,1016.4,0.0,0,71
2025-08-13,20:00,Mumbai,25.3,89,13.1,1013.0,0.0,0,90
2025-08-13,21:00,Delhi,24.1,70,18.9,1015.1,0.0,0,126
2025-08-13,22:00,Bangalore,22.8,88,13.6,1015.9,0.0,0,38
2025-08-13,23:00,Chennai,24.9,92,13.6,1016.0,23.2,0,30
2025-08-14,00:00,Hyderabad,27.2,83,13.2,1012.1,0.0,0,57
2025-08-14,01:00,Mumbai,25.8,90,15.6,1012.7,0.0,0,81
2025-08-14,02:00,Delhi,25.5,66,16.4,1012.1,0.0,0,135
2025-08-14,03:00,Bangalore,22.9,81,13.0,1012.4,0.0,0,47
2025-08-14,04:00,Chennai,34.2,84,16.7,1019.4,0.0,0,63
2025-08-14,05:00,Hyderabad,34.3,79,14.0,1017.7,0.0,0,59
2025-08-14,06:00,Mumbai,33.4,92,13.9,1013.1,19.1,0,50
2025-08-14,07:00,Delhi,32.4,65,14.8,1010.2,0.0,0,125
2025-08-14,08:00,Bangalore,33.8,82,17.2,1011.4,0.0,3,54
2025-08-14,09:00,Chennai,35.1,84,14.0,1010.9,18.0,4,78
2025-08-14,10:00,Hyderabad,39.2,66,19.1,1004.4,0.0,4,70
2025-08-14,11:00,Mumbai,39.6,88,12.8,1010.7,0.0,4,64
2025-08-14,12:00,Delhi,32.6,66,16.3,1016.1,0.0,7,127
2025-08-14,13:00,Bangalore,31.9,81,11.9,1008.5,0.0,5,31
2025-08-14,14:00,Chennai,38.0,83,13.9,1011.0,17.8,4,87
2025-08-14,15:00,Hyderabad,36.8,61,12.4,1008.8,0.0,2,73
2025-08-14,16:00,Mumbai,33.0,83,17.6,1011.3,0.0,1,62
2025-08-14,17:00,Delhi,28.3,67,15.3,1013.6,0.0,1,131
2025-08-14,18:00,Bangalore,26.9,85,14.2,1012.8,0.0,0,51
2025-08-14,19:00,Chennai,31.6,81,15.0,1012.3,17.2,0,79
2025-08-14,20:00,Hyderabad,29.7,68,16.0,1010.8,11.5,0,76
2025-08-14,21:00,Mumbai,25.7,97,9.3,1013.7,0.0,0,90
2025-08-14,22:00,Delhi,21.3,66,9.4,1019.5,6.2,0,145
2025-08-14,23:00,Bangalore,23.9,84,11.1,1017.6,0.0,0,37
2025-08-15,00:00,Chennai,29.4,82,11.3,1015.4,0.0,0,44
2025-08-15,01:00,Hyderabad,29.1,89,15.2,1009.1,23.2,0,38
2025-08-15,02:00,Mumbai,26.1,89,13.7,1015.5,1.1,0,46
2025-08-15,03:00,Delhi,28.0,64,10.3,1011.2,3.3,0,144
2025-08-15,04:00,Bangalore,26.4,88,15.4,1016.0,0.0,0,66
2025-08-15,05:00,Chennai,32.1,84,14.9,1012.9,21.7,0,55
2025-08-15,06:00,Hyderabad,32.9,79,14.6,1008.7,0.0,0,63
2025-08-15,07:00,Mumbai,35.8,85,10.1,1011.2,24.1,0,63
2025-08-15,08:00,Delhi,29.7,56,16.4,1009.3,0.0,1,137
2025-08-15,09:00,Bangalore,32.5,76,15.5,1015.1,0.0,3,60
2025-08-15,10:00,Chennai,35.0,92,12.6,1012.3,0.0,4,58
2025-08-15,11:00,Hyderabad,37.5,70,15.2,1007.6,6.4,4,51
2025-08-15,12:00,Mumbai,34.8,80,12.5,1013.8,0.0,7,45
2025-08-15,13:00,Delhi,32.8,61,18.3,1009.2,0.0,6,103
2025-08-15,14:00,Bangalore,33.9,77,9.5,1011.9,3.3,4,63
2025-08-15,15:00,Chennai,37.4,83,11.9,1007.5,5.7,3,56
2025-08-15,16:00,Hyderabad,37.3,74,11.1,1007.2,0.0,2,56
2025-08-15,17:00,Mumbai,34.3,84,16.6,1014.3,0.0,1,48
2025-08-15,18:00,Delhi,28.5,60,16.4,1011.4,0.0,0,126
2025-08-15,19:00,Bangalore,24.4,82,20.5,1016.9,21.8,0,50
2025-08-15,20:00,Chennai,30.7,83,13.9,1009.0,0.0,0,68
2025-08-15,21:00,Hyderabad,29.7,68,9.5,1014.6,0.0,0,55
2025-08-15,22:00,Mumbai,25.0,98,20.5,1016.0,14.8,0,62
2025-08-15,23:00,Delhi,24.2,68,13.8,1017.6,0.0,0,104
2025-08-16,00:00,Bangalore,22.9,82,14.6,1012.6,2.8,0,43
2025-08-16,01:00,Chennai,28.6,83,13.3,1014.5,0.0,0,47
2025-08-16,02:00,Hyderabad,31.1,77,13.9,1010.0,0.0,0,65
2025-08-16,03:00,Mumbai,27.3,97,8.3,1014.2,0.0,0,74
2025-08-16,04:00,Delhi,29.4,65,8.7,1012.6,0.0,0,135
2025-08-16,05:00,Bangalore,26.6,76,11.3,1013.0,0.0,0,29
2025-08-16,06:00,Chennai,32.7,75,15.0,1005.6,0.0,0,46
2025-08-16,07:00,Hyderabad,35.0,69,15.3,1010.4,0.0,0,49
2025-08-16,08:00,Mumbai,36.8,89,10.2,1010.0,0.0,1,49
